video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7151572798580821253,2022-10-06T21:15:07,6,MX,,227900,12600,3917,1300000,Contexto en inst a #tiktoksbuchones ,False,,gashiolasrt,Gashiola,,,,,,False
7150375634026466602,2022-10-03T15:49:38,10,US,,227900,2081,824,1500000,Is a relationship worth it??😅 #basketball #athlete ,False,,dame.universe,Damon Brown,,,,,,False
7150801638985338158,2022-10-04T19:22:34,14,US,,227900,232,279,1700000,Messing around the mall @nickbencivengo ,False,,mckenzibrooke,McKenzi Brooke,,,,,,True
7268521592098016554,2023-08-18T00:56:25,13,US,,227700,16700,2409,1200000,wait im here for this laurel #teamconrad #bellyconklin #tsitp #primevideo #taylorswift #thesummeriturnedpretty #belly #laurel ,False,,tsitp.teamconradd,conrad 🫶🫶,,,,,,False
7166021936546319621,2022-11-14T18:45:06,7,MX,,227300,7082,750,1600000,Te explico pq en mi inst a #tiktoksbuchones #money ,False,,gashiolasrt,Gashiola,,,,,,False
7163721631876058374,2022-11-08T13:58:44,31,ES,,227100,1366,522,3400000,Respuesta a @kritzia36 eyeliner lágrimal #tipsdemaquillaje #makeuptips #eyeliner ,False,,gsusserranomua,𝑮𝒔𝒖𝒔 𝑺𝒆𝒓𝒓𝒂𝒏𝒐,,,,,,False
7134545921425100078,2022-08-22T00:02:02,15,US,,227000,2201,2809,1300000,definitely first try😁                  #MakeNightsEpic #fyp  #SplashSummerVibe #MakeASplash #AmazonVirtualTryOn #GameTok #trend #viral #nc #blowthisup #foryoupage #greenscreenvideo #lifeguard #lifeguards #brunette #night #fitness ,False,,they1ovejackson,jackson bryan,,,,,,False
7156259908902489349,2022-10-19T12:23:25,51,BO,,226900,3734,1325,2300000,#anime#edit#classroomoftheelite#ayanokouji#ayanokoujikiyotaka#sato#brokenheart#corazonroto#sad#fy#viral#sadmoment#💔#fypシ ,False,,mar.dbz,Marco Condori,,,,,,False
7139975590886575365,2022-09-05T15:11:58,11,CH,,224500,5765,12100,2400000,I love number 4 #tiggsysmart ,False,,tiggsysmart,Tiggsy Smart,,,,,,False
7157069619306548485,2022-10-21T16:45:32,23,BR,,217100,5032,1123,1200000,"Ele emocionado depois do gol do rodinei, como é bom te amar Gabriel!!!!! ❤🥺  #final #corinthians #flamengo #gabigol #gabriel #gabigolflamengo #copadobrasilnotiktok #campeão #rodinei ",False,,manucrrf,crf.,,,,,,False
7114931253849165099,2022-06-30T03:27:08,9,US,,216800,2413,1896,2900000,#f15 #foru #f35 #foryou #fighterjet #fyp,False,,alpha_aerospace,Alpha_Aerospace,,,,,,False
7146261055512104197,2022-09-22T13:42:46,15,ES,,216600,694,317,1600000,"os dejo un fail por aquí, *fakebody:)",False,,julenhh,julen,,,,,,False
7145768305108798726,2022-09-21T05:50:42,11,UA,,214700,4077,1809,1500000,Хороший тренд #вангоу,False,,onego_uwu,OneGo,,,,,,False
7164375157539278126,2022-11-10T08:14:52,91,US,"all i am is the man, Singing To Strangers, singing in valorant, sing in val, Singing, people singing, VALORANT, sweater weather singing, Valorant Game, Sweater Weather",207200,1711,1707,1700000,More singing in val! This song was too good not to do. DISC SERVER IN BIO #fyp #valorant #valorantclips #valorantgaming #val #singing #xyzbca #gamingontiktok #sweaterweather #theneighbourhood #foryou #sing ,False,,jadenvanexel,Jaden van Exel,,,,,,False
7146195379753684230,2022-09-22T09:27:57,18,CO,,206200,560,864,873100,#sweaterweather #theneighbourhood,False,,dannacamacho73,:#,,,,,,False
7142548669559049514,2022-09-12T13:36:51,12,US,,206000,1282,1065,854000,"1 love, 2 mouths",False,,quinnickleshow,QuinnickleShow,,,,,,False
7143607763644517637,2022-09-15T10:06:38,15,CO,,205400,2375,684,1500000,Faltaba uno con lilo 💛 #fyp #parati #crzgf ,False,,juanitamaaartinez,Juanita :),,,,,,False
7174459327405772038,2022-12-07T12:26:28,18,GB,,205400,1903,332,1700000,The MAGIC milestone to reach true happiness #smma #ecom #ecommerce #money #entrepreneur #matrix #arturoduarte #freedom #financialfreedom #motivation #mindset ,False,,itssarturoduarte,Arturo Duarte,,,,,,False
7139451976202358018,2022-09-04T05:20:07,15,AU,himynameisalliyah,192800,1669,528,1300000,,False,,himynameisalliyah,alli,,,,,,False
7142444619505208578,2022-09-12T06:53:12,13,AU,"pilates workout at home, pilates workouts, Workout At Home, Exercise At Home, At Home Pilates, pilates, Exercise Workout, Pilates Exercise, Exercise Workout At Home, Workout From Home",192600,2028,162,2700000,at home booty pilates workout #pilates #workout #morning #athomeworkout #lowerbody #routine,False,,charlotteflynnn,Charlotte,,,,,,False
7156282441156627717,2022-10-19T13:50:53,10,FR,,191900,1312,275,7200000,"Nos élèves perfectionnent leur technique de brushing, toujours sous les conseils de nos professeurs😌 #fyp #foryoupage #hair #hairdresser #formation #ecoledecoiffure  ",False,,formations.attoyan,formations.attoyan,,,,,,False
7174531788159618309,2022-12-07T17:07:38,18,BR,,191600,688,509,754700,e o uber esperando… kkkkkkkkk,False,,enzokrieger,Enzo Krieger,,,,,,False
7164764238865616134,2022-11-11T09:24:34,7,MX,,190500,333,702,2000000,Contexto en mi inst a banda #tiktoksbuchones ,False,,gashiolasrt,Gashiola,,,,,,False
7193809049060642053,2023-01-28T15:53:14,24,RO,,190500,9783,1407,1000000,making this gave me chills #harrypotter #harrypottertiktok #harrypotteredit #hogwartshouses #slytherin #slytherinedit #aesthetic #hogwarts #edit #hogwartsedit #ravenclawaesthetic #green #snake #sweaterweather #theneighbourhood #hp #dracotok #dracomalfoy #tomriddle #slytherinaesthetic #viral #parati #fyp #foryou #foryoupage ,False,,x.wizy,ale ϟ,,,,,,False
7149200275394383109,2022-09-30T11:48:28,15,ES,,190100,5487,7097,1800000,🕺🏽👶🏻Siempre gana en los partidos de A contra B #fyp #viral #parati  ,False,,raimonnnfm,ray🧃,,,,,,False
7174474391567240490,2022-12-07T13:25:01,8,US,,189600,2573,1921,1200000,#stitch with @saucey.swole  Fuck it we ball. See you in Spring,False,,biggirish,Kieran Reilly,,,,,,False
7173472292306029867,2022-12-04T20:36:24,9,US,,188500,1797,273,2600000,Check out these moves if you need to score on someone faster than you #hwpo #basketballtraining #basketball #basketballchallenge #basketball🏀 #basketballtiktok ,False,,bromanacademy,Broman Academy,,,,,,False
7144772696683973893,2022-09-18T13:27:10,14,DE,,188200,1150,1397,934600,Had to try it,False,,nilskue,Nils Kuesel,,,,,,True
