video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7348445598179282209,2024-03-20T10:02:10,7,NL,,1890,479,140,37200,Hot Girl Summer incoming! 🔥☀️ Wie MOET hierbij zijn? #ticketmasternl #megantheestallion #hotgirlsummertour @Megan Thee Stallion ,False,,ticketmasternl,Ticketmaster Nederland,,,,,,True
6809657337318608133,2020-03-29T11:48:23,13,RU,,1873,10,39,114700,#футбол #мастерспорта #кмс #рекомендации #популярное,False,,elchanski,Dasha,,,,,,False
6920931659915283714,2021-01-23T07:29:35,15,NL,,1876,10,7,15300,@gucci.pomeriaan,False,,sandy.eindjee,Sandy Denice YT,,,,,,False
6813773541717134597,2020-04-09T14:01:20,15,RU,,1861,16,524,25200,Проверим?😌,False,,tomashevskaya_m,tomashevskaya_m,,,,,,True
6809230272987417861,2020-03-28T08:11:12,15,BG,,1856,7,10,16600,,False,,valentinanikova,Valentina Nikova,,,,,,False
6809110351632715013,2020-03-28T00:25:50,15,US,,1855,488,42,68600,,False,,djkaraokelucero,Dj karaoke lucero,,,,,,False
6810038349131287813,2020-03-30T12:26:53,15,IT,,1854,7,482,19400,Quanti puntini vedete..?💈 #foryou #iorestoacasa #sardinianhypehouse (guardate l'ultimo video di @federicomatzeu)⭐️,False,,nicoolacarta,Nicola Carta,,,,,,False
6812295330999127301,2020-04-05T14:25:07,17,MC,,1848,23,169,7889,Your lips glosses if you...💗✨#xbyzca #viral #foryou #virał #showerthoughts #tiktok #goviral #cyprus #theworst,False,,your.cute.things.ifyou1,cute things!!🍭💗,,,,,,False
6811397659727760646,2020-04-03T04:21:43,15,PL,,1848,3,96,9121,w jakich godzinach macie najczęściej lekcje online? ❤️,False,,zuzannaa24,Zuzanna Jarzyńska,,,,,,False
6833741840982772997,2020-06-02T09:28:32,15,MA,,1847,14,16,31300,#pourtoi #foryou #dancevideo #challengs #اكسلبور #explor,False,,amal_jnoox12,✨MODEL AMAL🇦🇪🇲🇦✨,,,,,,False
6813722843319110917,2020-04-09T10:44:37,14,RS,,1831,4,110,22800,Je l' puštate kosu tokom karantina ili ćete dozvoliti da vas neko iz porodice ošiša? 😁 #foryoupage#feature #foryou #serbia #balkan #tiktoksrbija,False,,alergoga,Gorana Risteski,,,,,,False
6808986000224816389,2020-03-27T16:23:14,9,ES,,1832,2,48,8634,"Dale a + si quieres, me aburro😂#like #viral #microscopio #foryou #tiktok #destaque #parati #fy #destaca #fypシ",False,,microthings_1607,🦠🔬MICROthings🔬🦠,,,,,,False
